route,page_type,collection,slug,title,status,notes
"/dog-parks/la-barkman-park-off-leash-area/","park_detail","Dog Parks","la-barkman-park-off-leash-area","L.A. Barkman Park Off-Leash Area Leash-Free Dog Park","generated",""
"/dog-parks/lacombe-lake-dog-park/","park_detail","Dog Parks","lacombe-lake-dog-park","Lacombe Lake Dog Park","generated",""
"/dog-parks/ladysmith-leash-free-dog-park/","park_detail","Dog Parks","ladysmith-leash-free-dog-park","Ladysmith Leash-Free Dog Park","generated",""
"/dog-parks/ladysmith/","city_landing","City Pages","ladysmith","Ladysmith","generated",""
"/dog-parks/lake-bonavista/","park_detail","Dog Parks","lake-bonavista","Lake Bonavista (Off-Leash Area)","generated",""
"/dog-parks/lakefront-walkway-dog-park-nelson/","park_detail","Dog Parks","lakefront-walkway-dog-park-nelson","Lakefront Walkway Dog Park Leash-Free Area","generated",""
"/dog-parks/lakeland-neighbourhood-off-leash-area/","park_detail","Dog Parks","lakeland-neighbourhood-off-leash-area","Lakeland Neighbourhood Off-Leash Area","generated",""
"/dog-parks/lakeside-park/","park_detail","Dog Parks","lakeside-park","Lakeside Park (Leash-Free Dog Park)","generated",""
"/dog-parks/lamoreaux-north-park/","park_detail","Dog Parks","lamoreaux-north-park","L'Amoreaux North Park (Leash-Free Dog Area)","generated",""
"/dog-parks/larkspur-off-leash-dog-park/","park_detail","Dog Parks","larkspur-off-leash-dog-park","Larkspur Off-Leash Dog Park","generated",""
"/dog-parks/lauderdale-dog-park/","park_detail","Dog Parks","lauderdale-dog-park","Lauderdale Dog Park","generated",""
"/dog-parks/laval/","city_landing","City Pages","laval","Laval","generated",""
"/dog-parks/lee-street-park-202b1/","park_detail","Dog Parks","lee-street-park-202b1","Lee Street Park (Leash-Free Dog Area)","generated",""
"/dog-parks/lee-street-park/","park_detail","Dog Parks","lee-street-park","Lee Street Park (Leash-Free Dog Area)","generated",""
"/dog-parks/legacy-park/","park_detail","Dog Parks","legacy-park","Legacy Park (Off-Leash Area)","generated",""
"/dog-parks/leigh-park/","park_detail","Dog Parks","leigh-park","Leigh Park Off Leash Dog Area","generated",""
"/dog-parks/lethbridge/","city_landing","City Pages","lethbridge","Lethbridge","generated",""
"/dog-parks/linkwood-lane-park/","park_detail","Dog Parks","linkwood-lane-park","Linkwood Lane Park (Leash-Free Dog Area)","generated",""
"/dog-parks/lions-park-belleville/","park_detail","Dog Parks","lions-park-belleville","Lion's Park Leash Free Dog Park","generated",""
"/dog-parks/lions-park/","park_detail","Dog Parks","lions-park","Lion's Park Leash-Free Dog Park","generated",""
"/dog-parks/little-mountain-park/","park_detail","Dog Parks","little-mountain-park","Little Mountain Park Leash-Free Dog Park","generated",""
"/dog-parks/lloydminster/","city_landing","City Pages","lloydminster","Lloydminster","generated",""
"/dog-parks/locarno-beach-dog-park-vancouver/","park_detail","Dog Parks","locarno-beach-dog-park-vancouver","Locarno Beach Park (off-leash dog park)","generated",""
"/dog-parks/london/","city_landing","City Pages","london","London","generated",""
"/dog-parks/long-lake-provincial-park/","park_detail","Dog Parks","long-lake-provincial-park","Long Lake Provincial Park Leash-Free Dog Park","generated",""
"/dog-parks/love-park/","park_detail","Dog Parks","love-park","Love Park (Dogs Allowed Area)","generated",""
"/dog-parks/maccaud-park/","park_detail","Dog Parks","maccaud-park","Maccaud Park Leash-Free Dog Area","generated",""
"/dog-parks/mahogany-wetlands-off-leash-area/","park_detail","Dog Parks","mahogany-wetlands-off-leash-area","Mahogany Wetlands (Off-Leash Trails & Views)","generated",""
"/dog-parks/mainland-common-dedicated-off-leash-park/","park_detail","Dog Parks","mainland-common-dedicated-off-leash-park","Mainland Common Dedicated Off-Leash Park Leash-Free Dog Park","generated",""
"/dog-parks/malvern-park-burnaby/","park_detail","Dog Parks","malvern-park-burnaby","Malvern Park Leash-Free Area","generated",""
"/dog-parks/mamowimiweyitamowin-park-off-leash-area/","park_detail","Dog Parks","mamowimiweyitamowin-park-off-leash-area","Māmowimīwēyitamōwin Park Off-Leash Area Leash-Free Dog Park","generated",""
"/dog-parks/maple-grove-park/","park_detail","Dog Parks","maple-grove-park","Maple Grove Park Leash-Free Dog Park","generated",""
"/dog-parks/maple-ridge-upper-park/","park_detail","Dog Parks","maple-ridge-upper-park","Maple Ridge Upper Park Leash-Free Dog Park","generated",""
"/dog-parks/margaret-greene-park/","park_detail","Dog Parks","margaret-greene-park","Margaret Greene Park (Leash-Free Dog Area)","generated",""
"/dog-parks/marie-curtis-park-etobicoke/","park_detail","Dog Parks","marie-curtis-park-etobicoke","Marie Curtis Park Leash-Free Dog Park","generated",""
"/dog-parks/marie-curtis-park/","park_detail","Dog Parks","marie-curtis-park","Marie Curtis Park Leash-Free Dog Park on Toronto Waterfront","generated",""
"/dog-parks/marshview-dog-park-kentville/","park_detail","Dog Parks","marshview-dog-park-kentville","Marshview Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/martensville/","city_landing","City Pages","martensville","Martensville","generated",""
"/dog-parks/martindale-off-leash-area/","park_detail","Dog Parks","martindale-off-leash-area","Martindale Off-Leash Area (NE Calgary)","generated",""
"/dog-parks/mattamy-sports-park/","park_detail","Dog Parks","mattamy-sports-park","Mattamy Sports Park (Leash-Free Dog Park)","generated",""
"/dog-parks/mayland-heights-off-leash-area/","park_detail","Dog Parks","mayland-heights-off-leash-area","Mayland Heights Off-Leash Area (NE Calgary)","generated",""
"/dog-parks/mazenod-park/","park_detail","Dog Parks","mazenod-park","Mazenod Park Leash-Free Dog Park","generated",""
"/dog-parks/mccall-lake-off-leash-area/","park_detail","Dog Parks","mccall-lake-off-leash-area","McCall Lake Off-Leash Area (NE Calgary)","generated",""
"/dog-parks/mccowan-park/","park_detail","Dog Parks","mccowan-park","McCowan Park (Leash-Free Dog Area)","generated",""
"/dog-parks/mcintosh-run-off-leash-dog-park/","park_detail","Dog Parks","mcintosh-run-off-leash-dog-park","McIntosh Run Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/mcknight-falconridge-off-leash-area/","park_detail","Dog Parks","mcknight-falconridge-off-leash-area","McKnight-Falconridge Off-Leash Area (NE Calgary)","generated",""
"/dog-parks/mclaren-park/","park_detail","Dog Parks","mclaren-park","McLaren Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/mclennan-park/","park_detail","Dog Parks","mclennan-park","McLennan Park (Leash-Free Dog Area)","generated",""
"/dog-parks/mcmaster-forest-nature-preserve/","park_detail","Dog Parks","mcmaster-forest-nature-preserve","McMaster Forest Nature Preserve Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/meadow-lake/","city_landing","City Pages","meadow-lake","Meadow Lake","generated",""
"/dog-parks/medicine-hat/","city_landing","City Pages","medicine-hat","Medicine Hat","generated",""
"/dog-parks/melfort/","city_landing","City Pages","melfort","Melfort","generated",""
"/dog-parks/melville-dog-park/","park_detail","Dog Parks","melville-dog-park","Melville Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/melville/","city_landing","City Pages","melville","Melville","generated",""
"/dog-parks/memorial-park-white-rock/","park_detail","Dog Parks","memorial-park-white-rock","Memorial Park Leash-Free Area","generated",""
"/dog-parks/memorial-park/","park_detail","Dog Parks","memorial-park","Memorial Park (Leash-Free Dog Area)","generated",""
"/dog-parks/merrill-bridge-road-park/","park_detail","Dog Parks","merrill-bridge-road-park","Merrill Bridge Road Park (Leash-Free Dog Area)","generated",""
"/dog-parks/mill-creek-ravine-south-off-leash/","park_detail","Dog Parks","mill-creek-ravine-south-off-leash","Mill Creek Ravine South Off-Leash Area","generated",""
"/dog-parks/miller-park/","park_detail","Dog Parks","miller-park","Miller Park Off Leash Dog Park","generated",""
"/dog-parks/millers-creek-park/","park_detail","Dog Parks","millers-creek-park","Millers Creek Park Leash-Free Dog Park","generated",""
"/dog-parks/milton/","city_landing","City Pages","milton","Milton","generated",""
"/dog-parks/mission-recreation-park-kelowna/","park_detail","Dog Parks","mission-recreation-park-kelowna","Mission Recreation Park Leash-Free Area","generated",""
"/dog-parks/mission/","city_landing","City Pages","mission","Mission","generated",""
"/dog-parks/mississauga/","city_landing","City Pages","mississauga","Mississauga","generated",""
"/dog-parks/monarch-park/","park_detail","Dog Parks","monarch-park","Monarch Park (Leash-Free Dog Area)","generated",""
"/dog-parks/montgomery-park/","park_detail","Dog Parks","montgomery-park","Montgomery Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/montreal/","city_landing","City Pages","montreal","Montreal","generated",""
"/dog-parks/moody-park-new-westminster/","park_detail","Dog Parks","moody-park-new-westminster","Moody Park Leash Free Dog Park","generated",""
"/dog-parks/moose-jaw-dog-park/","park_detail","Dog Parks","moose-jaw-dog-park","Moose Jaw Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/moose-jaw/","city_landing","City Pages","moose-jaw","Moose Jaw","generated",""
"/dog-parks/morden-dog-park/","park_detail","Dog Parks","morden-dog-park","Morden Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/morden/","city_landing","City Pages","morden","Morden","generated",""
"/dog-parks/morgan-crossing-dog-park/","park_detail","Dog Parks","morgan-crossing-dog-park","Morgan Crossing Dog Park Leash-Free Area","generated",""
"/dog-parks/mount-pleasant-off-leash-dog-park/","park_detail","Dog Parks","mount-pleasant-off-leash-dog-park","Mount Pleasant Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/musqueam-dog-park-vancouver/","park_detail","Dog Parks","musqueam-dog-park-vancouver","Musqueam Park (off-leash dog park)","generated",""
"/dog-parks/nat-bailey-stadium-dog-park/","park_detail","Dog Parks","nat-bailey-stadium-dog-park","Nat Bailey Stadium Park (off-leash dog park)","generated",""
"/dog-parks/nelson-dog-park/","park_detail","Dog Parks","nelson-dog-park","Nelson Park (off-leash dog park)","generated",""
"/dog-parks/nelson-dog-walk-lakeside-path/","park_detail","Dog Parks","nelson-dog-walk-lakeside-path","Nelson Dog Walk Lakeside Leash-Free Path","generated",""
"/dog-parks/nelson/","city_landing","City Pages","nelson","Nelson","generated",""
"/dog-parks/new-brighton-dog-park-vancouver-65262/","park_detail","Dog Parks","new-brighton-dog-park-vancouver-65262","New Brighton Park (off-leash dog park)","generated",""
"/dog-parks/new-brighton-dog-park-vancouver/","park_detail","Dog Parks","new-brighton-dog-park-vancouver","New Brighton Park (off-leash dog park)","generated",""
"/dog-parks/new-westminster/","city_landing","City Pages","new-westminster","New Westminster","generated",""
"/dog-parks/niagara-falls-bark-park/","park_detail","Dog Parks","niagara-falls-bark-park","Niagara Falls Bark Park Leash-Free Dog Park","generated",""
"/dog-parks/niagara-falls-dog-park/","park_detail","Dog Parks","niagara-falls-dog-park","Niagara Falls Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/niagara-falls/","city_landing","City Pages","niagara-falls","Niagara Falls","generated",""
"/dog-parks/nicomekl-dog-area/","park_detail","Dog Parks","nicomekl-dog-area","Nicomekl Dog Off-Leash Area","generated",""
"/dog-parks/nipawin-dog-park/","park_detail","Dog Parks","nipawin-dog-park","Nipawin Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/nipawin/","city_landing","City Pages","nipawin","Nipawin","generated",""
"/dog-parks/no-3-road-dog-off-leash-park/","park_detail","Dog Parks","no-3-road-dog-off-leash-park","No. 3 Road Dog Off-Leash Park Leash-Free Dog Park","generated",""
"/dog-parks/north-battleford-off-leash-dog-park/","park_detail","Dog Parks","north-battleford-off-leash-dog-park","North Battleford Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/north-battleford/","city_landing","City Pages","north-battleford","North Battleford","generated",""
"/dog-parks/north-whitby-off-leash-dog-park/","park_detail","Dog Parks","north-whitby-off-leash-dog-park","North Whitby Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/norton-park/","park_detail","Dog Parks","norton-park","Norton Park (Leash-Free Dog Area)","generated",""
"/dog-parks/norwood-park/","park_detail","Dog Parks","norwood-park","Norwood Park (Leash-Free Dog Area)","generated",""
"/dog-parks/nose-hill-park/","park_detail","Dog Parks","nose-hill-park","Nose Hill Park (Leash-Free Dog Area)","generated",""
"/dog-parks/oak-meadows-dog-park/","park_detail","Dog Parks","oak-meadows-dog-park","Oak Meadows Park (off-leash dog park)","generated",""
"/dog-parks/oakcrest-parkette/","park_detail","Dog Parks","oakcrest-parkette","Oakcrest Parkette (Leash-Free Dog Area)","generated",""
"/dog-parks/oakes-road-dog-run/","park_detail","Dog Parks","oakes-road-dog-run","Oakes Road Dog Run Leash-Free Dog Park in Grimsby, Ontario","generated",""
"/dog-parks/oakes-road-north/","park_detail","Dog Parks","oakes-road-north","Oakes Road North Leash-Free Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/oakville/","city_landing","City Pages","oakville","Oakville","generated",""
"/dog-parks/on/","province_landing","Provinces","on","Ontario","generated",""
"/dog-parks/orphans-green/","park_detail","Dog Parks","orphans-green","Orphan's Green (Leash-Free Dog Area)","generated",""
"/dog-parks/oshawa-harmony-valley-park/","park_detail","Dog Parks","oshawa-harmony-valley-park","Harmony Valley Park Leash-Free Dog Park","generated",""
"/dog-parks/oshawa/","city_landing","City Pages","oshawa","Oshawa","generated",""
"/dog-parks/oswald-park-victoria/","park_detail","Dog Parks","oswald-park-victoria","Oswald Park Leash-Free Area","generated",""
"/dog-parks/ottawa/","city_landing","City Pages","ottawa","Ottawa","generated",""
"/dog-parks/oxbows-off-leash-dog-park/","park_detail","Dog Parks","oxbows-off-leash-dog-park","Oxbows Off Leash Dog Park","generated",""
"/dog-parks/paisley-dog-park/","park_detail","Dog Parks","paisley-dog-park","Paisley Dog Park","generated",""
"/dog-parks/palermo-park/","park_detail","Dog Parks","palermo-park","Palermo Park (Leash-Free Dog Area)","generated",""
"/dog-parks/pandora-dog-park-vancouver/","park_detail","Dog Parks","pandora-dog-park-vancouver","Pandora Park (off-leash dog park)","generated",""
"/dog-parks/parc-canin-de-la-pente-douce/","park_detail","Dog Parks","parc-canin-de-la-pente-douce","Parc canin de la Pente-Douce Leash-Free Dog Park","generated",""
"/dog-parks/parc-canin-saint-augustin-de-desmaures/","park_detail","Dog Parks","parc-canin-saint-augustin-de-desmaures","Parc canin Saint-Augustin-de-Desmaures Leash-Free Dog Park","generated",""
"/dog-parks/parc-de-duberger/","park_detail","Dog Parks","parc-de-duberger","Parc de Duberger Leash-Free Dog Park","generated",""
"/dog-parks/parc-de-la-louisianne-dog-park/","park_detail","Dog Parks","parc-de-la-louisianne-dog-park","Parc de la Louisianne Dog Park","generated",""
"/dog-parks/parc-du-sault-au-recollet-dog-park/","park_detail","Dog Parks","parc-du-sault-au-recollet-dog-park","Parc du Sault-au-Récollet Dog Park","generated",""
"/dog-parks/parc-jeanne-mance-dog-park/","park_detail","Dog Parks","parc-jeanne-mance-dog-park","Parc Jeanne-Mance Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/parc-laurier-dog-run/","park_detail","Dog Parks","parc-laurier-dog-run","Parc Laurier Dog Run Leash-Free Dog Park","generated",""
"/dog-parks/parc-sir-wilfrid-laurier-dog-park/","park_detail","Dog Parks","parc-sir-wilfrid-laurier-dog-park","Parc Sir-Wilfrid-Laurier Dog Park","generated",""
"/dog-parks/park-n-bark-off-leash-dog-area/","park_detail","Dog Parks","park-n-bark-off-leash-dog-area","Park ’n’ Bark Off-Leash Dog Area","generated",""
"/dog-parks/parkway-belt-dog-park/","park_detail","Dog Parks","parkway-belt-dog-park","Parkway Belt Park (Leash-Free Dog Area)","generated",""
"/dog-parks/pathfinder-park/","park_detail","Dog Parks","pathfinder-park","Pathfinder Park (Leash-Free Dog Area)","generated",""
"/dog-parks/paul-coffey-park/","park_detail","Dog Parks","paul-coffey-park","Paul Coffey Park (Leash-Free Dog Park)","generated",""
"/dog-parks/paul-mostoway-dog-park/","park_detail","Dog Parks","paul-mostoway-dog-park","Paul Mostoway Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/peach-park-chilliwack/","park_detail","Dog Parks","peach-park-chilliwack","Peach Park Leash-Free Dog Park","generated",""
"/dog-parks/pearce-estate-park-off-leash-area/","park_detail","Dog Parks","pearce-estate-park-off-leash-area","Pearce Estate Park (Leash-Free Riverside Nature)","generated",""
"/dog-parks/pearson-park-chilliwack/","park_detail","Dog Parks","pearson-park-chilliwack","Pearson Park Leash-Free Dog Park","generated",""
"/dog-parks/peenaquim-park-off-leash-area/","park_detail","Dog Parks","peenaquim-park-off-leash-area","Peenaquim Park Off-Leash Area","generated",""
"/dog-parks/pemberton-park-victoria/","park_detail","Dog Parks","pemberton-park-victoria","Pemberton Park Leash-Free Area","generated",""
"/dog-parks/peter-misersky-park/","park_detail","Dog Parks","peter-misersky-park","Peter Misersky Park (Leash-Free Dog Area)","generated",""
"/dog-parks/pickering-dog-park/","park_detail","Dog Parks","pickering-dog-park","Pickering Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/pickering/","city_landing","City Pages","pickering","Pickering","generated",""
"/dog-parks/pocket-designated-off-leash-area/","park_detail","Dog Parks","pocket-designated-off-leash-area","The Pocket – Phin Avenue Parkette (Leash-Free Dog Area)","generated",""
"/dog-parks/point-pleasant-park/","park_detail","Dog Parks","point-pleasant-park","Point Pleasant Park Leash-Free Dog Park","generated",""
"/dog-parks/popson-park-off-leash-area/","park_detail","Dog Parks","popson-park-off-leash-area","Popson Park Off-Leash Area","generated",""
"/dog-parks/portage-la-prairie/","city_landing","City Pages","portage-la-prairie","Portage la Prairie","generated",""
"/dog-parks/post-park/","park_detail","Dog Parks","post-park","Post Park (Leash-Free Dog Area)","generated",""
"/dog-parks/pottersburg-fido-off-leash-dog-area/","park_detail","Dog Parks","pottersburg-fido-off-leash-dog-area","Pottersburg-FIDO Off-Leash Dog Area","generated",""
"/dog-parks/powell-park/","park_detail","Dog Parks","powell-park","Powell Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/primrose-park/","park_detail","Dog Parks","primrose-park","Primrose Park Leash-Free Dog Park","generated",""
"/dog-parks/prince-albert/","city_landing","City Pages","prince-albert","Prince Albert","generated",""
"/dog-parks/prospect-park-halton-hills/","park_detail","Dog Parks","prospect-park-halton-hills","Prospect Park Leash Free Dog Park in Halton Hills, Ontario","generated",""
"/dog-parks/pump-hill-off-leash-area/","park_detail","Dog Parks","pump-hill-off-leash-area","Pump Hill Off-Leash Area (Quiet Residential Trail)","generated",""
"/dog-parks/qc/","province_landing","Provinces","qc","Quebec","generated",""
"/dog-parks/qoqolem-park-chilliwack/","park_detail","Dog Parks","qoqolem-park-chilliwack","Qoqó:lem Park Leash-Free Dog Park","generated",""
"/dog-parks/quebec-city/","city_landing","City Pages","quebec-city","Quebec City","generated",""
"/dog-parks/queen-elizabeth-dog-park/","park_detail","Dog Parks","queen-elizabeth-dog-park","Queen Elizabeth Park (off-leash dog park)","generated",""
"/dog-parks/queens-park-new-westminster/","park_detail","Dog Parks","queens-park-new-westminster","Queen's Park Leash Free Dog Park","generated",""
"/dog-parks/queens-park/","park_detail","Dog Parks","queens-park","Queens Park Leash Free Area","generated",""
"/dog-parks/queensborough-new-westminster/","park_detail","Dog Parks","queensborough-new-westminster","Queensborough Dog Park Leash Free Area","generated",""
"/dog-parks/queensland-off-leash-area/","park_detail","Dog Parks","queensland-off-leash-area","Queensland Park (Off-Leash Area)","generated",""
"/dog-parks/quenippenon-park/","park_detail","Dog Parks","quenippenon-park","Quenippenon Park (Leash-Free Dog Park)","generated",""
"/dog-parks/quilchena-dog-park/","park_detail","Dog Parks","quilchena-dog-park","Quilchena Park (off-leash dog park)","generated",""
"/dog-parks/quinte-dog-park/","park_detail","Dog Parks","quinte-dog-park","Quinte Dog Park Leash Free Dog Park","generated",""
"/dog-parks/quinte-west/","city_landing","City Pages","quinte-west","Quinte West","generated",""
"/dog-parks/ramsay-off-leash-area/","park_detail","Dog Parks","ramsay-off-leash-area","Ramsay Off-Leash Area (Community Hilltop Zone)","generated",""
"/dog-parks/ramsden-park/","park_detail","Dog Parks","ramsden-park","Ramsden Park (Leash-Free Dog Area)","generated",""
"/dog-parks/raven-park-ladysmith/","park_detail","Dog Parks","raven-park-ladysmith","Raven Park Leash-Free Area","generated",""
"/dog-parks/raymore-park/","park_detail","Dog Parks","raymore-park","Raymore Park Leash-Free Dog Park","generated",""
"/dog-parks/red-deer/","city_landing","City Pages","red-deer","Red Deer","generated",""
"/dog-parks/regent-park/","park_detail","Dog Parks","regent-park","Regent Park (Leash-Free Dog Area)","generated",""
"/dog-parks/regina/","city_landing","City Pages","regina","Regina","generated",""
"/dog-parks/renfrew-community-dog-park/","park_detail","Dog Parks","renfrew-community-dog-park","Renfrew Community Park (off-leash dog park)","generated",""
"/dog-parks/renfrew-off-leash-park/","park_detail","Dog Parks","renfrew-off-leash-park","Renfrew Off-Leash Park (NE Calgary)","generated",""
"/dog-parks/reservoir-park-wolfville/","park_detail","Dog Parks","reservoir-park-wolfville","Reservoir Park Leash-Free Dog Park","generated",""
"/dog-parks/restoule-provincial-park/","park_detail","Dog Parks","restoule-provincial-park","Restoule Provincial Park Leash-Free Dog Park","generated",""
"/dog-parks/restoule/","city_landing","City Pages","restoule","Restoule","generated",""
"/dog-parks/river-park-off-leash-area/","park_detail","Dog Parks","river-park-off-leash-area","River Park Off-Leash Area (SW Calgary)","generated",""
"/dog-parks/riverain-fenced-dog-park/","park_detail","Dog Parks","riverain-fenced-dog-park","Riverain Fenced Dog Park","generated",""
"/dog-parks/riverdale-off-leash-area/","park_detail","Dog Parks","riverdale-off-leash-area","Riverdale Off-Leash Area (Riverside Greenway)","generated",""
"/dog-parks/riverdale-park-east/","park_detail","Dog Parks","riverdale-park-east","Riverdale Park East (Leash-Free Dog Area)","generated",""
"/dog-parks/riverdale-park-west/","park_detail","Dog Parks","riverdale-park-west","Riverdale Park West (Leash-Free Dog Area)","generated",""
"/dog-parks/riverside-park-guelph/","park_detail","Dog Parks","riverside-park-guelph","Riverside Park (Dogs Allowed Area)","generated",""
"/dog-parks/riverstone-dog-park/","park_detail","Dog Parks","riverstone-dog-park","RiverStone Dog Park","generated",""
"/dog-parks/rj-gidluck-park/","park_detail","Dog Parks","rj-gidluck-park","R.J. Gidluck Park Leash-Free Dog Park","generated",""
"/dog-parks/robert-burnaby-park/","park_detail","Dog Parks","robert-burnaby-park","Robert Burnaby Park Leash-Free Area","generated",""
"/dog-parks/roly-bird-park/","park_detail","Dog Parks","roly-bird-park","Roly Bird Park (Leash-Free Dog Area)","generated",""
"/dog-parks/root-street-park-ladysmith/","park_detail","Dog Parks","root-street-park-ladysmith","Root Street Park Leash-Free Area","generated",""
"/dog-parks/ross-industrial-off-leash-dog-park/","park_detail","Dog Parks","ross-industrial-off-leash-dog-park","Ross Industrial Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/rotary-park-ajax/","park_detail","Dog Parks","rotary-park-ajax","Rotary Park Leash-Free Dog Park","generated",""
"/dog-parks/rotary-park-off-leash-area-sydney/","park_detail","Dog Parks","rotary-park-off-leash-area-sydney","Rotary Park Off-Leash Dog Park","generated",""
"/dog-parks/rotary-park-off-leash-area/","park_detail","Dog Parks","rotary-park-off-leash-area","Rotary Park Off-Leash Area (NE Calgary)","generated",""
"/dog-parks/roth-park/","park_detail","Dog Parks","roth-park","Roth Park (Leash-Free Dog Area)","generated",""
"/dog-parks/rowcliffe-park-kelowna/","park_detail","Dog Parks","rowcliffe-park-kelowna","Rowcliffe Park Leash-Free Area","generated",""
"/dog-parks/roxboro-off-leash-area/","park_detail","Dog Parks","roxboro-off-leash-area","Roxboro Off-Leash Area (Near Elbow River)","generated",""
"/dog-parks/royal-oaks-neighbourhood-off-leash-area/","park_detail","Dog Parks","royal-oaks-neighbourhood-off-leash-area","Royal Oaks Neighbourhood Off-Leash Area","generated",""
"/dog-parks/rushdale-park/","park_detail","Dog Parks","rushdale-park","Rushdale Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/ruth-johnson-park/","park_detail","Dog Parks","ruth-johnson-park","Ruth Johnson Park Leash-Free Trails","generated",""
"/dog-parks/rutland-recreation-park-kelowna/","park_detail","Dog Parks","rutland-recreation-park-kelowna","Rutland Recreation Park Leash-Free Area","generated",""
"/dog-parks/sackville-lakes-provincial-park/","park_detail","Dog Parks","sackville-lakes-provincial-park","Sackville Lakes Provincial Park Leash-Free Dog Park","generated",""
"/dog-parks/sand-bay-county-park/","park_detail","Dog Parks","sand-bay-county-park","Sand Bay County Park Leash-Free Dog Park","generated",""
"/dog-parks/sandstone-area-1-off-leash-dog-park/","park_detail","Dog Parks","sandstone-area-1-off-leash-dog-park","Sandstone Area 1 Off-Leash Dog Park (NW Calgary)","generated",""
"/dog-parks/sandy-beach-off-leash-area/","park_detail","Dog Parks","sandy-beach-off-leash-area","Sandy Beach Off-Leash Area (SW Calgary)","generated",""
"/dog-parks/sandy-bruce-park/","park_detail","Dog Parks","sandy-bruce-park","Sandy Bruce Park (Leash-Free Dog Area)","generated",""
"/dog-parks/sandy-lake-park/","park_detail","Dog Parks","sandy-lake-park","Sandy Lake Park Leash-Free Dog Park","generated",""
"/dog-parks/saratoga-dog-park/","park_detail","Dog Parks","saratoga-dog-park","Saratoga Dog Park","generated",""
"/dog-parks/saskatoon/","city_landing","City Pages","saskatoon","Saskatoon","generated",""
"/dog-parks/scarborough-heights-park/","park_detail","Dog Parks","scarborough-heights-park","Scarborough Heights Park (Leash-Free Dog Area)","generated",""
"/dog-parks/scenic-drive-dog-run/","park_detail","Dog Parks","scenic-drive-dog-run","Scenic Drive Dog Run","generated",""
"/dog-parks/seasonal-rink-dog-parks-regina/","park_detail","Dog Parks","seasonal-rink-dog-parks-regina","Seasonal Rink Dog Parks (Various Locations) Leash-Free Dog Park","generated",""
"/dog-parks/selkirk/","city_landing","City Pages","selkirk","Selkirk","generated",""
"/dog-parks/semiahmoo-park/","park_detail","Dog Parks","semiahmoo-park","Semiahmoo Park Leash-Free Area","generated",""
"/dog-parks/seton-off-leash-area/","park_detail","Dog Parks","seton-off-leash-area","Seton Park (Off-Leash Area)","generated",""
"/dog-parks/shaughnessy/","park_detail","Dog Parks","shaughnessy","Shaughnessy Dog Park Leash Free Area","generated",""
"/dog-parks/shearwater-flyer-off-leash-dog-park/","park_detail","Dog Parks","shearwater-flyer-off-leash-dog-park","Shearwater Flyer Off-Leash Dog Park","generated",""
"/dog-parks/sheffield-dog-off-leash-area/","park_detail","Dog Parks","sheffield-dog-off-leash-area","Sheffield Dog Off Leash Area Leash-Free Dog Park","generated",""
"/dog-parks/shell-dog-park/","park_detail","Dog Parks","shell-dog-park","Shell Dog Park (Leash-Free Dog Area)","generated",""
"/dog-parks/sherwood-park/","park_detail","Dog Parks","sherwood-park","Sherwood Park (Leash-Free Dog Area)","generated",""
"/dog-parks/shubie-park/","park_detail","Dog Parks","shubie-park","Shubie Park Leash-Free Dog Park","generated",""
"/dog-parks/silvercreek-park/","park_detail","Dog Parks","silvercreek-park","Silvercreek Park (Leash-Free Dog Area)","generated",""
"/dog-parks/silverwood-dog-park/","park_detail","Dog Parks","silverwood-dog-park","Silverwood Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/sir-casimir-gzowski-park-etobicoke/","park_detail","Dog Parks","sir-casimir-gzowski-park-etobicoke","Sir Casimir Gzowski Park Leash-Free Dog Park","generated",""
"/dog-parks/sir-casimir-gzowski-park/","park_detail","Dog Parks","sir-casimir-gzowski-park","Sir Casimir Gzowski Park Dog Park on Toronto Waterfront","generated",""
"/dog-parks/sixteen-mile-sports-complex/","park_detail","Dog Parks","sixteen-mile-sports-complex","Sixteen Mile Sports Complex (Leash-Free Dog Park)","generated",""
"/dog-parks/skyview-ranch-off-leash-area/","park_detail","Dog Parks","skyview-ranch-off-leash-area","Skyview Ranch Off-Leash Area (NE Calgary)","generated",""
