"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","notes"
"/directory/oakville-animal-clinic/","Oakville Animal Clinic – Veterinarian in Oakville, Ontario | LeashFree.ca","Visit Oakville Animal Clinic for trusted veterinary care in Kerr Village. Offering wellness exams, diagnostics, and surgery for dogs and cats.","1","1448","","","","1","https://leashfree.ca/directory/oakville-animal-clinic/","no",""
"/directory/oakville-lakeshore-animal-hospital/","Oakville Lakeshore Animal Hospital – Veterinarian in Oakville, Ontario | LeashFree.ca","Oakville Lakeshore Animal Hospital provides personalized veterinary care, surgery, and dentistry for dogs and cats in Downtown Oakville.","1","1470","","","","1","https://leashfree.ca/directory/oakville-lakeshore-animal-hospital/","no",""
"/directory/ontario-spca-and-humane-society/","Ontario SPCA and Humane Society – Dog Adoption & Rescue in Stouffville | LeashFree.ca","Discover adoptable dogs and animal care programs at the Ontario SPCA and Humane Society, supporting animal welfare and adoption across Ontario.","1","1567","","","","0","https://leashfree.ca/directory/ontario-spca-and-humane-society/","no",""
"/directory/redemption-paws/","Redemption Paws – Dog Rescue & Adoption in Toronto | LeashFree.ca","Discover adoptable dogs through Redemption Paws, a Toronto-based foster network helping rescued dogs find safe and loving homes across Ontario.","1","1478","","","","0","https://leashfree.ca/directory/redemption-paws/","no",""
"/directory/richview-animal-hospital/","Richview Animal Hospital – Veterinarian in Etobicoke | LeashFree.ca","Richview Animal Hospital provides preventive and medical veterinary services for pets in Etobicoke.","1","1088","","","","1","https://leashfree.ca/directory/richview-animal-hospital/","no",""
"/directory/river-grove-animal-hospital-mississauga/","River Grove Animal Hospital – Veterinarian in North Mississauga | LeashFree.ca","River Grove Animal Hospital provides wellness care, diagnostics, surgery, and dentistry for pets in the River Grove and north Mississauga area.","1","1274","","","","1","https://leashfree.ca/directory/river-grove-animal-hospital-mississauga/","no",""
"/directory/robinson-pet-hospital-milton/","Robinson Pet Hospital – Veterinarian in Milton | LeashFree.ca","Robinson Pet Hospital in Milton, Ontario offers full-service veterinary care, including wellness exams, surgery, dentistry, and medical services for dogs and cats.","1","1601","","","","1","https://leashfree.ca/directory/robinson-pet-hospital-milton/","no",""
"/directory/royal-ford-veterinary-hospital/","Royal Ford Veterinary Hospital – Veterinarian in Oakville, Ontario | LeashFree.ca","Royal Ford Veterinary Hospital offers preventive care, surgery, and diagnostics in a modern facility serving Southeast Oakville.","1","1441","","","","1","https://leashfree.ca/directory/royal-ford-veterinary-hospital/","no",""
"/directory/royal-york-animal-hospital/","Royal York Animal Hospital – Veterinarian in Etobicoke | LeashFree.ca","Royal York Animal Hospital offers accredited veterinary care for cats and dogs in Etobicoke.","1","1088","","","","1","https://leashfree.ca/directory/royal-york-animal-hospital/","no",""
"/directory/second-chance-animal-rescue-society-scars/","Second Chance Animal Rescue Society (SCARS) – Dog Rescue in Edmonton, Alberta | LeashFree.ca","Adopt or foster a dog through Second Chance Animal Rescue Society (SCARS), helping neglected and homeless pets across northern Alberta find safety and care.","1","1574","","","","0","https://leashfree.ca/directory/second-chance-animal-rescue-society-scars/","no",""
"/directory/senior-animals-in-need-today-society-saints/","SAINTS Rescue – Senior Animal Sanctuary in Mission, BC | LeashFree.ca","Discover SAINTS Rescue in Mission, BC - a compassionate sanctuary providing lifelong care for senior and special needs animals across British Columbia.","1","1518","","","","0","https://leashfree.ca/directory/senior-animals-in-need-today-society-saints/","no",""
"/directory/south-etobicoke-animal-hospital/","South Etobicoke Animal Hospital – Veterinarian in Etobicoke | LeashFree.ca","South Etobicoke Animal Hospital provides wellness, surgical, and preventive veterinary services for pets in Etobicoke.","1","1165","","","","1","https://leashfree.ca/directory/south-etobicoke-animal-hospital/","no",""
"/directory/southdown-animal-clinic-mississauga/","Southdown Animal Clinic – Veterinarian in Mississauga | LeashFree.ca","Southdown Animal Clinic in Mississauga offers veterinary care for dogs, cats, and pocket pets, including wellness exams, surgery, dentistry, and diagnostics.","1","1587","","","","1","https://leashfree.ca/directory/southdown-animal-clinic-mississauga/","no",""
"/directory/southeast-oakville-vet/","Southeast Oakville Vet – Veterinarian in Oakville, Ontario | LeashFree.ca","Southeast Oakville Vet offers personalized veterinary care, diagnostics, and surgery for dogs and cats in a welcoming, modern clinic.","1","1377","","","","1","https://leashfree.ca/directory/southeast-oakville-vet/","no",""
"/directory/streetsville-animal-hospital-mississauga/","Streetsville Animal Hospital – Veterinarian in Mississauga | LeashFree.ca","Streetsville Animal Hospital in Mississauga provides preventive care, medical treatment, surgery, and dental services for dogs and cats in the Streetsville area.","1","1642","","","","1","https://leashfree.ca/directory/streetsville-animal-hospital-mississauga/","no",""
"/directory/tansley-woods-veterinary-hospital/","Tansley Woods Veterinary Hospital – Veterinarian in Burlington, Ontario | LeashFree.ca","Tansley Woods Veterinary Hospital offers wellness care, dentistry, diagnostics and surgery for pets in Burlington.","1","1103","","","","1","https://leashfree.ca/directory/tansley-woods-veterinary-hospital/","no",""
"/directory/toronto-humane-society/","Toronto Humane Society – Dog Adoption & Rescue in Toronto | LeashFree.ca","Explore dogs for adoption at Toronto Humane Society. A dedicated charity offering compassionate care, rescue, and community programs across the GTA.","1","1394","","","","0","https://leashfree.ca/directory/toronto-humane-society/","no",""
"/directory/toronto-veterinary-clinic-etobicoke/","Toronto Veterinary Clinic – Veterinarian in Etobicoke | LeashFree.ca","Toronto Veterinary Clinic offers full-service veterinary care including exams, surgery, and preventive health services in Etobicoke.","1","1120","","","","1","https://leashfree.ca/directory/toronto-veterinary-clinic-etobicoke/","no",""
"/directory/upper-middle-road-animal-hospital-burlington/","Upper Middle Road Animal Hospital – Veterinarian in Burlington, Ontario | LeashFree.ca","General practice veterinary care in Burlington including wellness exams, vaccines and client support.","1","1107","","","","1","https://leashfree.ca/directory/upper-middle-road-animal-hospital-burlington/","no",""
"/directory/upper-oakville-pet-hospital/","Upper Oakville Pet Hospital – Veterinarian in Oakville, Ontario | LeashFree.ca","Upper Oakville Pet Hospital provides veterinary care, diagnostics, and surgery for dogs and cats in Oakville. Compassionate, family-focused care.","1","1459","","","","1","https://leashfree.ca/directory/upper-oakville-pet-hospital/","no",""
"/directory/vca-canada-burlington-animal-hospital/","VCA Burlington Animal Hospital – Veterinarian in Burlington, Ontario | LeashFree.ca","Full‑service veterinary care on Guelph Line in Burlington, including exams, dentistry, diagnostics and surgery.","1","1099","","","","1","https://leashfree.ca/directory/vca-canada-burlington-animal-hospital/","no",""
"/directory/westbridge-veterinary-hospital-mississauga/","Westbridge Veterinary Hospital – Veterinarian in Mississauga | LeashFree.ca","Westbridge Veterinary Hospital in Mississauga provides comprehensive veterinary services, including wellness, surgery, diagnostics, and dentistry for dogs and cats.","1","1663","","","","1","https://leashfree.ca/directory/westbridge-veterinary-hospital-mississauga/","no",""
"/dog-breeds/affenpinscher/","Affenpinscher – Traits, Shedding & Exercise in Canada | LeashFree.ca","Affenpinscher guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","4967","","","","0","https://leashfree.ca/dog-breeds/affenpinscher/","no",""
"/dog-breeds/afghan-hound/","Afghan Hound – Traits, Shedding & Exercise in Canada | LeashFree.ca","Discover the Afghan Hound, a high-energy companion. Learn about temperament, low-to-moderate shedding habits, exercise and health tips to see if it fits Cana...","1","5936","","","","0","https://leashfree.ca/dog-breeds/afghan-hound/","no",""
"/dog-breeds/airedale-terrier/","Airedale Terrier – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Airedale Terrier: smart and active. Explore temperament, moderate-shedding info, training, grooming and health to decide if it suits your lifestyle...","1","5936","","","","0","https://leashfree.ca/dog-breeds/airedale-terrier/","no",""
"/dog-breeds/akita/","Akita – Traits, Shedding & Exercise in Canada | LeashFree.ca","Is the Akita right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Canadian owners.","1","6164","","","","0","https://leashfree.ca/dog-breeds/akita/","no",""
"/dog-breeds/alaskan-klee-kai/","Alaskan Klee Kai – Size, Energy & Grooming in Canada | LeashFree.ca","Is the Alaskan Klee Kai right for you? We cover temperament, training, moderate-shedding levels, exercise and health—plus practical advice for Canadian owners.","1","5514","","","","0","https://leashfree.ca/dog-breeds/alaskan-klee-kai/","no",""
"/dog-breeds/alaskan-malamute/","Alaskan Malamute – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the Alaskan Malamute: smart and adaptable. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suits your...","1","5618","","","","0","https://leashfree.ca/dog-breeds/alaskan-malamute/","no",""
"/dog-breeds/american-bulldog/","American Bulldog – Size, Energy & Grooming in Canada | LeashFree.ca","Is the American Bulldog right for you? We cover temperament, training, low-to-moderate shedding levels, exercise and health—plus practical advice for Canadia...","1","4945","","","","0","https://leashfree.ca/dog-breeds/american-bulldog/","no",""
"/dog-breeds/american-cocker-spaniel/","American Cocker Spaniel – Traits, Shedding & Exercise | LeashFree.ca","Is the American Cocker Spaniel right for you? We cover temperament, training, seasonal shedding levels, exercise and health—plus practical advice for Canadia...","1","4772","","","","0","https://leashfree.ca/dog-breeds/american-cocker-spaniel/","no",""
"/dog-breeds/american-english-coonhound/","American English Coonhound – Breed Facts & Care | LeashFree.ca","Discover the American English Coonhound, a moderate-energy companion. Learn about temperament, low-to-moderate shedding habits, exercise and health tips to s...","1","4844","","","","0","https://leashfree.ca/dog-breeds/american-english-coonhound/","no",""
"/dog-breeds/american-eskimo-dog/","American Eskimo Dog – Size, Energy & Grooming in Canada | LeashFree.ca","American Eskimo Dog guide for Canadian owners: temperament, exercise needs, grooming and common health issues. Learn how to care for this breed at home.","1","5224","","","","0","https://leashfree.ca/dog-breeds/american-eskimo-dog/","no",""
"/dog-breeds/american-foxhound/","American Foxhound – Size, Energy & Grooming in Canada | LeashFree.ca","Meet the American Foxhound: smart and moderate-energy. Explore temperament, low-to-moderate shedding info, training, grooming and health to decide if it suit...","1","5048","","","","0","https://leashfree.ca/dog-breeds/american-foxhound/","no",""
"/dog-breeds/american-hairless-terrier/","American Hairless Terrier – Traits, Shedding & Exercise | LeashFree.ca","Discover the American Hairless Terrier, a active companion. Learn about temperament, seasonal shedding habits, exercise and health tips to see if it fits Can...","1","5327","","","","0","https://leashfree.ca/dog-breeds/american-hairless-terrier/","no",""
"/dog-breeds/american-leopard-hound/","American Leopard Hound – Traits, Shedding & Exercise | LeashFree.ca","Thinking about a American Leopard Hound? Get clear answers on temperament, exercise, moderate-shedding and health so Canadian families can choose with confid...","1","5449","","","","0","https://leashfree.ca/dog-breeds/american-leopard-hound/","no",""
"/dog-breeds/american-staffordshire-terrier/","American Staffordshire Terrier – Breed Facts & Care | LeashFree.ca","Discover the American Staffordshire Terrier, a high-energy companion. Learn about temperament, moderate-shedding habits, exercise and health tips to see if i...","1","5590","","","","0","https://leashfree.ca/dog-breeds/american-staffordshire-terrier/","no",""
